Global_active_power,Global_reactive_power,Voltage,Global_intensity,hour,dayofweek,month,pf_lag1,pf_lag96,pf_rolling_mean_96,pf_rolling_std_96
0.1455207886840977,0.07717569786535304,0.62079207920792,0.13461538461538464,0.6086956521739131,0.5,0.09090909090909091,1.0,0.6569525098893387,0.9824244197582956,0.08726323897464759
0.1455207886840977,0.08045977011494253,0.6603960396039614,0.13461538461538464,0.6086956521739131,0.5,0.09090909090909091,0.9939409241508708,0.990139009936692,0.9824875451322415,0.08727355197331567
0.1363051864552079,0.0,0.6768976897689782,0.12500000000000003,0.6521739130434783,0.5,0.09090909090909091,0.9934161183116315,0.998082521140994,0.982524480611989,0.08729035420864803
0.1551650235747964,0.1839080459770115,0.6544554455445546,0.14423076923076925,0.6521739130434783,0.5,0.09090909090909091,1.0,0.9939246834875721,0.9820620742028847,0.08739672357220066
0.15216459494213458,0.15763546798029557,0.667326732673267,0.14423076923076925,0.6521739130434783,0.5,0.09090909090909091,0.9699191874221142,0.9897899294075283,0.9818153072893177,0.08743702102096784
0.14337762537505355,0.06896551724137931,0.6613861386138602,0.13461538461538464,0.6521739130434783,0.5,0.09090909090909091,0.9769792026181556,0.9972516881829905,0.9817723390346735,0.08742185908651987
0.15452207458208314,0.1839080459770115,0.6570957095709566,0.14423076923076925,0.6956521739130435,0.5,0.09090909090909091,0.9950210221552194,0.9926349690065597,0.9813302654868288,0.0875298273195117
0.15109301328761252,0.15599343185550082,0.6419141914191417,0.13942307692307696,0.6956521739130435,0.5,0.09090909090909091,0.9696850388055824,0.9788943292010361,0.9812966690541094,0.08754209029773878
0.1427346763823403,0.06732348111658457,0.6382838283828374,0.13461538461538464,0.6956521739130435,0.5,0.09090909090909091,0.9771501945662844,0.9853689064192097,0.9814863168886614,0.08756604836864741
0.15195027861123017,0.17898193760262726,0.6125412541254125,0.14423076923076925,0.6956521739130435,0.5,0.09090909090909091,0.9952143373140157,1.0,0.9809151470478845,0.08760895309614283
0.13244749249892843,0.0,0.5702970297029699,0.12500000000000003,0.7391304347826086,0.5,0.09090909090909091,0.970348128625572,0.9961306349500831,0.9809896807793841,0.08764233552211705
0.134804972138877,0.0,0.5369636963696376,0.12500000000000003,0.7391304347826086,0.5,0.09090909090909091,1.0,0.99833771679508,0.9810217005470907,0.08765805442395304
0.14144877839691383,0.0722495894909688,0.5188118811881184,0.13461538461538464,0.7391304347826086,0.5,0.09090909090909091,1.0,0.9989113156338019,0.9809347199206817,0.08762408147870686
0.13330475782254608,0.0,0.5554455445544555,0.12500000000000003,0.7391304347826086,0.5,0.09090909090909091,0.994395778989186,0.9943376369263723,0.981043791317032,0.08766891017041747
0.027003857693956277,0.06403940886699508,0.6660066006600669,0.02884615384615385,0.7826086956521738,0.5,0.09090909090909091,1.0,0.9979216226502974,0.9796183465742683,0.0891257496941759
0.029789969995713667,0.08866995073891626,0.6485148514851478,0.02884615384615385,0.7826086956521738,0.5,0.09090909090909091,0.9239206843193579,0.9982293661660604,0.9772988627297208,0.09339678954706264
0.04929275610801544,0.0,0.6227722772277229,0.04807692307692309,0.7826086956521738,0.5,0.09090909090909091,0.8778150310533364,0.9949022538547756,0.9773970581797595,0.0934433219196367
0.05636519502786111,0.052545155993431854,0.54983498349835,0.05288461538461539,0.7826086956521738,0.5,0.09090909090909091,1.0,0.9659294406088215,0.97774910514579,0.0933095022211739
0.08679811401628804,0.07389162561576354,0.5580858085808575,0.08173076923076926,0.8260869565217391,0.5,0.09090909090909091,0.9842057055816187,0.9945274632071754,0.9775759755072064,0.09327726105501825
0.04800685812258894,0.0,0.496699669966997,0.04807692307692309,0.8260869565217391,0.5,0.09090909090909091,0.9855395625726029,0.9992768772459604,0.9775899046755576,0.0932849606671416
0.22546078011144446,0.07717569786535304,0.43069306930693063,0.21634615384615385,0.8260869565217391,0.5,0.09090909090909091,1.0,0.9823927993180126,0.9778784221167038,0.09333659524997244
0.6478782683240462,0.28735632183908044,0.37491749174917555,0.6250000000000001,0.8260869565217391,0.5,0.09090909090909091,0.9973709747106216,0.9937844671959022,0.9779091122528687,0.09334746116232351
0.44449207029575655,0.10673234811165846,0.47887788778877916,0.4278846153846155,0.8695652173913043,0.5,0.09090909090909091,0.9953777235359116,0.9966826833518341,0.9779471725677489,0.0933653717240441
0.4914273467638234,0.059113300492610835,0.41353135313531375,0.4807692307692309,0.8695652173913043,0.5,0.09090909090909091,0.9986585572175937,0.9926060974373461,0.9780830869581223,0.09342114042654423
0.24089155593656236,0.3054187192118227,0.48415841584158414,0.24038461538461542,0.8695652173913043,0.5,0.09090909090909091,0.9996619952344492,1.0,0.9773972877626802,0.09349849857308162
0.1667381054436348,0.03776683087027915,0.38481848184818457,0.15865384615384617,0.8695652173913043,0.5,0.09090909090909091,0.9643972281444197,1.0,0.9773756446759023,0.09348663608442781
0.24024860694384909,0.04433497536945813,0.4095709570957098,0.2355769230769231,0.9130434782608695,0.5,0.09090909090909091,0.9988764147203377,0.9941743763799558,0.9774730629573254,0.09352984650002422
0.2258894127732533,0.2266009852216749,0.42508250825082516,0.21634615384615385,0.9130434782608695,0.5,0.09090909090909091,0.9992317763756304,0.9952170445691815,0.9771347387587062,0.09351063489684441
0.28632661808829835,0.15763546798029557,0.4478547854785475,0.2740384615384616,0.9130434782608695,0.5,0.09090909090909091,0.9776531871941692,0.9988671954450701,0.9770238448806019,0.09346365648856056
0.2042434633519074,0.052545155993431854,0.5283828382838287,0.19230769230769232,0.9130434782608695,0.5,0.09090909090909091,0.9931102195422659,0.9944025190747832,0.9771032543707427,0.09349875496008765
